file_path,file_name,buggy_line_no,file_last_modified,buggy_class_name,buggy_method_name,short_description,method_param_list,file_size,depth,indentation,number_of_classes,method_no_in_buggy_class,method_no_in_file,number_of_line_with_comment,buggy_method_starting_line,buggy_method_ending_line,buggy_method_length_with_comment,buggy_class_start_line_with_comment,buggy_class_end_line_with_comment,buggy_class_length_with_comment,buggy_method_type_id,buggy_method_param_number,buggy_method_start_line_without_comment,buggy_method_end_line_without_comment,buggy_class_start_line_without_comment,buggy_class_end_line_without_comment,buggy_method_length_without_comment,buggy_class_length_without_comment,buggy_file_length_without_comment,cwe_id,Average_Operation_Complexity,Weighted_Method_Complexity,Essential_Cyclomatic_Complexity,Design_Complexity,Cyclomatic_Complexity,Coupling_Between_Objects,Depth_Of_Inheritance_Tree,Lack_Of_Cohesion_Of_Methods,Number_Of_Children,Response_For_Class,Chidamber_Weighted_Method_Complexity,tp,label
java/org/owasp/benchmark/testcode/BenchmarkTest01088.java,BenchmarkTest01088.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01088,doPost,This use of JdbcTemplate.queryForLong(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3248,5,12,2,3,4,96,40,77,37,30,96,66,0,2,10,32,2,38,22,36,38,89,2,4,2,5,5,2,3,1,0,13,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01089.java,BenchmarkTest01089.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01089,doPost,This use of JdbcTemplate.queryForObject(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3615,5,12,2,3,4,96,40,77,37,30,96,66,0,2,10,32,2,38,22,36,38,89,2,4,2,5,5,2,3,1,0,13,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,BenchmarkTest01090.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01090,doPost,This use of Statement.addBatch(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3185,5,12,2,3,4,87,40,69,29,30,87,57,0,2,10,32,2,38,22,36,38,89,2,4,2,4,4,2,3,1,0,13,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,BenchmarkTest01091.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01091,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3076,5,12,2,3,4,91,40,68,28,30,91,61,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,BenchmarkTest01092.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01092,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2948,5,12,2,3,4,87,40,68,28,30,87,57,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,BenchmarkTest01093.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01093,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3164,5,12,2,3,4,86,40,68,28,30,86,56,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,BenchmarkTest01094.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01094,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2817,5,12,2,3,4,81,40,68,28,30,81,51,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,BenchmarkTest01095.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01095,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2989,5,12,2,3,4,87,40,68,28,30,87,57,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,BenchmarkTest01096.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01096,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3246,5,12,2,3,4,100,40,68,28,30,100,70,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,BenchmarkTest01096.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01096,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01096.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3246,5,12,2,3,4,100,40,68,28,30,100,70,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,BenchmarkTest01096.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01096,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01096.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3246,5,12,2,3,4,100,40,68,28,30,100,70,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,BenchmarkTest01097.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01097,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2962,5,12,2,3,4,87,40,68,28,30,87,57,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,BenchmarkTest01097.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01097,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01097.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2962,5,12,2,3,4,87,40,68,28,30,87,57,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,BenchmarkTest01097.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01097,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01097.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2962,5,12,2,3,4,87,40,68,28,30,87,57,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,BenchmarkTest01098.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01098,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3122,5,12,2,3,4,91,40,68,28,30,91,61,0,2,10,31,2,37,21,35,37,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,BenchmarkTest01098.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01098,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01098.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3122,5,12,2,3,4,91,40,68,28,30,91,61,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,BenchmarkTest01098.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01098,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest01098.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3122,5,12,2,3,4,91,40,68,28,30,91,61,0,2,10,31,2,37,21,35,37,563,2,4,2,4,4,2,3,1,0,12,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,353,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,77,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,329,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,97,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,22,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,BenchmarkTest01099.java,102,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01099,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6758,5,12,2,3,4,165,40,146,106,30,165,135,0,2,10,79,2,85,69,83,85,79,4,8,6,12,14,2,3,1,0,34,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,353,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,77,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,329,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,97,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,22,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,BenchmarkTest01102.java,102,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01102,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6576,5,12,2,3,4,165,40,147,107,30,165,135,0,2,10,79,2,85,69,83,85,79,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,353,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,326,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,77,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,329,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,97,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,22,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,BenchmarkTest01103.java,102,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01103,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6642,5,12,2,3,4,179,40,147,107,30,179,149,0,2,10,79,2,85,69,83,85,79,4,8,6,12,14,2,3,1,0,33,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01104.java,BenchmarkTest01104.java,66,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01104,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],5939,5,12,2,3,4,166,40,134,94,30,166,136,0,2,10,72,2,78,62,76,78,353,4,8,6,11,13,2,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01104.java,BenchmarkTest01104.java,66,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01104,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5939,5,12,2,3,4,166,40,134,94,30,166,136,0,2,10,72,2,78,62,76,78,326,4,8,6,11,13,2,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01104.java,BenchmarkTest01104.java,69,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01104,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5939,5,12,2,3,4,166,40,134,94,30,166,136,0,2,10,72,2,78,62,76,78,326,4,8,6,11,13,2,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01104.java,BenchmarkTest01104.java,89,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01104,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5939,5,12,2,3,4,166,40,134,94,30,166,136,0,2,10,72,2,78,62,76,78,22,4,8,6,11,13,2,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01104.java,BenchmarkTest01104.java,94,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01104,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5939,5,12,2,3,4,166,40,134,94,30,166,136,0,2,10,72,2,78,62,76,78,79,4,8,6,11,13,2,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,BenchmarkTest01105.java,69,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01105,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5600,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,326,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,BenchmarkTest01105.java,89,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01105,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5600,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,22,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,BenchmarkTest01105.java,94,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01105,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5600,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,79,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,BenchmarkTest01106.java,69,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01106,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5647,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,326,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,BenchmarkTest01106.java,89,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01106,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5647,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,22,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,BenchmarkTest01106.java,94,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01106,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5647,5,12,2,3,4,147,40,134,94,30,147,117,0,2,10,75,2,81,65,79,81,79,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,BenchmarkTest01107.java,69,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01107,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5772,5,12,2,3,4,153,40,134,94,30,153,123,0,2,10,75,2,81,65,79,81,326,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,BenchmarkTest01107.java,89,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01107,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5772,5,12,2,3,4,153,40,134,94,30,153,123,0,2,10,75,2,81,65,79,81,22,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,BenchmarkTest01107.java,94,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01107,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5772,5,12,2,3,4,153,40,134,94,30,153,123,0,2,10,75,2,81,65,79,81,79,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01108.java,BenchmarkTest01108.java,79,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01108,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6695,5,12,2,3,4,169,40,152,112,30,169,139,0,2,10,75,2,81,65,79,81,326,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01108.java,BenchmarkTest01108.java,101,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01108,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6695,5,12,2,3,4,169,40,152,112,30,169,139,0,2,10,75,2,81,65,79,81,22,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01108.java,BenchmarkTest01108.java,106,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01108,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6695,5,12,2,3,4,169,40,152,112,30,169,139,0,2,10,75,2,81,65,79,81,79,4,8,6,11,13,2,3,1,0,36,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01109.java,BenchmarkTest01109.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01109,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3945,5,8,2,3,4,100,40,73,33,30,100,70,0,2,10,33,2,39,23,37,39,22,3,6,4,4,6,2,3,1,0,16,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01110.java,BenchmarkTest01110.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01110,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3930,5,12,2,3,4,119,40,87,47,30,119,89,0,2,10,46,2,52,36,50,52,22,4,8,4,5,9,2,3,1,0,21,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01111.java,BenchmarkTest01111.java,67,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01111,doPost,FileInputStream(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3450,5,12,2,3,4,108,40,89,49,30,108,78,0,2,10,46,2,52,36,50,52,22,3,6,4,5,8,2,3,1,0,18,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01112.java,BenchmarkTest01112.java,67,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01112,doPost,FileInputStream(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3713,5,12,2,3,4,121,40,89,49,30,121,91,0,2,10,46,2,52,36,50,52,22,3,6,4,5,8,2,3,1,0,18,6,1,0
